smart_5_reallocated_sector_count,smart_9_power_on_hours,smart_12_power_cycle_count,smart_160_reported_uncorrectable,smart_169_erase_fail_count,smart_170_program_fail_count,smart_173_wear_leveling_count,smart_175_program_fail_count_chip,smart_177_wear_leveling_count,smart_178_used_rsvd_blk_cnt_tot,smart_179_used_rsvd_blk_cnt_tot,smart_181_program_fail_count_total,smart_182_erase_fail_count_total,smart_187_reported_uncorrectable_errors,smart_190_airflow_temperature_celsius,smart_194_temperature_celsius,smart_196_reallocation_event_count,smart_198_offline_uncorrectable,smart_199_udma_crc_error_count,smart_233_media_wearout_indicator,smart_241_total_lbas_written_tb,smart_242_total_lbas_read_tb,temp_controller,temp_nand,read_iops,write_iops,throughput_read_MBps,throughput_write_MBps,latency_read_us,latency_write_us,ecc_error_rate,spare_block_ratio,ssd_fill_ratio,write_amplification,gc_activity_pct,trim_rate_pct,io_queue_depth,host_reset_count,thermal_throttle_events,supply_voltage,voltage_droop_events,vibration_g,firmware_recovery_events,link_speed_gbps,pcie_correctable_errors,failure_type,failure_code
1,10145.85533,590,1,0,1,93.09680515,1,110.7783351,8.216870535,8.554667412,0,2,1,25.67147771,31.96315996,0,1,0,0.899314463,340.1709662,21.12973716,48.67121512,33.21935838,33245.93067,17749.31862,588.7139225,493.1860624,83.73468589,102.0813069,0.000174479,0.778102167,0.478645394,2.558108343,0.262391032,0.258299946,7.042900362,0,1,4.990214206,0,0.096093932,0,6.040192351,0,interface_crc,4
1,8854.024853,587,0,0,0,78.0989435,0,106.6371188,6.971881408,21.41376422,1,0,0,36.55686619,41.74246242,2,0,0,0.842182266,143.6932711,193.6255019,42.60977232,44.12870168,22938.52243,17990.31995,550.3529895,513.5513849,65.09016482,120.7692027,0.00049682,0.824083305,0.666825162,2.460576644,0.203181878,0.364126495,5.829971553,0,0,4.945598521,0,0.590727593,0,4.889814318,0,power_instability,6
2,16436.22911,633,0,1,0,87.74012788,0,94.09449137,10.29139328,12.78937084,0,0,0,29.66902036,39.47334918,0,0,1,0.842602728,42.75066402,44.51901867,49.12202504,41.07171649,21612.72033,18162.38391,483.7566079,485.3853489,69.63238644,126.1028331,0.000264831,0.883181162,0.798995469,2.042791621,0.151236853,0,9.664524048,0,0,5.05584731,0,0.197041802,0,5.793079873,0,controller_overheat,1
0,11192.83491,581,1,0,0,119.6061051,1,83.89537097,1.571474336,8.234208448,0,1,0,27.91677063,25.70314436,0,0,1,0.859880873,251.0121835,0.053550914,31.8365444,25.83733403,27179.36165,19839.09084,516.3875007,415.897442,106.2648781,102.7312764,0.001034153,0.888638463,0.692485458,1.423219016,0.215628901,0.419262779,15.21028357,0,0,4.916020516,0,0.31652539,0,6.921808798,0,interface_crc,4
2,11035.29253,604,0,2,1,118.3279081,0,90.97585658,9.858864122,19.48854502,2,0,1,24.60648941,37.26953122,0,2,0,0.860068496,0,77.7024626,39.26180143,37.73994262,28029.9086,21457.56808,579.5855104,415.9591037,75.88449227,78.25170221,0.000804893,0.858571453,0.440008287,1.731206307,0.295903937,0.631760774,20.96730363,0,0,4.867335218,0,0.258276655,0,4.762762275,0,nand_wearout,2
2,7295.167738,619,1,2,1,103.0891569,1,84.18162761,13.53344062,19.45841421,1,2,1,31.26601293,36.65169774,1,0,1,0.806704151,255.196168,49.55693282,34.53758985,38.14586237,27764.98867,16755.41044,580.9665177,476.7320536,90.4994321,116.6832702,0.002087716,0.77529605,0.800630554,2.787489055,0.198851658,0.451455135,22.02439014,1,0,4.939909905,0,0.421712723,0,5.330141751,0,nand_wearout,2
1,9638.355064,581,0,0,0,70.07694635,0,93.15231618,7.189627315,18.50430614,0,0,0,36.87366332,36.23702911,0,0,0,0.802198788,254.310715,82.66944897,30.45054612,35.23980884,29220.67194,15921.21198,439.8528888,414.0044123,92.76643326,96.36821242,0.001696861,0.78302124,0.693242292,1.956790094,0.188486351,0.436772901,1,0,0,5.041383056,0,0.198571005,0,5.681911753,0,bad_block_spike,8
3,0,604,2,2,0,119.9194261,1,102.8142846,21.39557282,6.005717535,1,3,0,23.33209036,48.71378511,0,0,0,0.625814024,297.9813833,158.7290068,43.03491665,49.97606653,32338.0648,18003.6599,536.4165904,442.3204093,63.4502987,106.2789741,0.00251679,0.613522718,0.894268639,2.552845113,0.148670777,0.466488712,18.13639999,0,0,5.172393574,0,0.457367003,0,5.479736066,1,thermal_throttling,7
2,10106.95881,594,0,0,0,85.94831727,0,86.45432343,3.068233941,18.92890145,2,2,1,27.65035921,41.00730943,2,0,1,0.760659611,102.3658647,32.39771081,40.43593899,43.0886559,30077.45582,35961.03038,642.2498465,405.950997,91.86891888,110.225056,0.000512103,0.893095854,0.77612388,1,0.195123872,0.520227949,7.70857375,0,0,5.132530039,0,0.502628936,1,6.508581275,0,nand_wearout,2
4,3509.249541,622,1,0,2,105.7467742,1,90.97869031,4.574355465,1.157955895,1,2,0,38.83117139,35.79222468,0,1,0,0.907733419,265.8830836,48.03603147,36.95348673,37.21779593,34416.85148,20108.56843,368.1567426,431.1924136,79.27046476,152.2885792,0.002009261,0.831366872,0.574399547,2.601014252,0.060156585,0.236706724,16.36049427,0,0,4.923790897,0,0.227191979,0,5.039826481,0,thermal_throttling,7
1,21267.93399,585,0,0,2,96.12490502,0,77.12600977,12.20353271,10.44285096,1,2,2,49.60795992,35.44556109,0,0,0,0.755158141,0,363.6121702,40.02548714,34.33824732,19852.20502,16032.74797,645.5150707,439.2547056,76.60970408,103.6694195,0.001735745,0.968813913,0.612943218,1.72290499,0.184500813,0.24257983,16.07952484,0,0,4.978715407,0,0.192991954,0,6.273022884,0,nand_wearout,2
1,16402.05752,629,0,0,0,103.8351277,0,107.9774479,5.857995816,7.206476539,0,0,1,28.45256755,37.86397698,0,0,0,0.71461419,0,239.0987797,41.16933185,36.20124695,27657.22784,22253.66736,628.494813,505.7224698,96.44599606,113.1804324,0.001077523,0.97616282,0.608847862,1.526964041,0.182559664,0.397314684,20.76494392,0,0,4.941147906,0,0.312336484,0,6.659643917,0,firmware_anomaly,5
2,17477.92054,581,1,2,0,100.5846657,0,86.14840515,3.545251902,0,1,0,1,33.37055693,44.34284974,0,0,2,1,346.647945,197.4657356,53.59965176,39.91061536,24865.78011,17838.75405,499.5763612,468.7293146,73.2665931,120.3073933,0.00171455,0.922724984,0.561444489,2.261684883,0.272966935,0.511713108,13.3869807,0,0,5.098649881,0,0.207851668,0,6.794344586,0,thermal_throttling,7
0,4074.970415,617,0,0,2,97.71862689,0,96.00465709,7.08493816,9.675050816,0,3,1,33.99829048,42.58515434,0,0,0,0.838845043,109.3553895,36.66801691,38.83504532,49.05770439,24543.82316,24928.14769,618.7652796,343.5198375,67.11512876,131.0349314,0.001561006,0.665378061,0.61103459,3.222993483,0.194144487,0.593521314,10.58362244,0,0,5.094992516,0,0.281921326,0,5.552788746,0,thermal_throttling,7
3,17028.50724,651,0,2,0,93.22889016,0,90.82285059,12.68189156,19.26089135,0,2,1,41.50184991,38.0364435,0,0,0,0.813898356,308.8881504,0,37.89161587,39.44147595,27716.57508,14917.25155,474.5746805,468.1081957,72.55858991,122.0736672,0.001313151,0.817063822,0.486302443,1.238921914,0.111564971,0.382876658,12.16574492,0,0,5.07152566,0,0.593900773,0,5.493674607,0,interface_crc,4
2,7996.729285,571,0,1,0,82.71719727,0,104.5387266,18.21747119,17.75551809,3,0,0,36.06570262,32.56876333,1,0,0,0.918896964,85.79891891,63.94796452,44.41359882,32.75318964,29631.6517,15365.02806,382.0898953,474.5609448,82.29611269,100.7524412,0.001836292,0.883743331,0.901320715,2.697050358,0.109792751,0.570593152,18.71115273,0,0,5.018770172,0,0.48035359,0,7.627975968,0,interface_crc,4
1,13660.78509,573,0,0,2,84.55491857,1,106.2785977,12.92997969,21.79621376,0,0,2,30.53687887,27.42689959,0,0,0,0.846092706,102.6613275,198.8137979,48.63687505,28.25619552,26764.76918,26088.04697,644.1254058,521.3738908,130.8741059,127.3929141,0.001787522,0.699642809,0.731005357,2.264323053,0.224947794,0.407930474,29.0801882,0,0,5.054201217,0,0.063196409,0,6.810136141,0,nand_wearout,2
2,10879.89303,549,0,1,1,95.56275041,0,84.17091917,0,19.03711656,0,1,0,37.49290447,43.93645339,0,0,0,0.719136126,36.73584004,199.6665131,36.12467609,46.50468476,26353.6431,21222.19548,624.0091713,383.7195118,118.3118313,108.4598409,0.000992044,0.877579174,0.527320128,1.783535325,0.142241571,0.614131418,22.80836983,0,0,4.984078272,0,0.384944448,0,6.911174978,0,firmware_anomaly,5
2,3728.177382,609,0,0,2,89.72119898,1,82.67006402,6.87248002,13.82553634,1,0,2,44.02999191,39.6957026,0,0,0,0.835287734,95.53748829,95.33229906,43.5653694,37.91726611,43377.2025,17248.78446,610.6571345,428.728443,66.65451622,109.3256699,0.002362466,0.804767643,0.667801871,1.335699598,0.181651673,0.27258207,15.67322145,0,0,4.919657684,0,0.282838206,0,6.213179735,0,nand_wearout,2
0,5774.712969,603,0,1,1,94.94723239,0,109.5337455,6.420064356,2.285877932,1,0,0,36.20829235,31.34563146,1,1,0,0.893199159,111.8355263,112.7994189,30.67722403,31.29523512,30049.73216,15573.91281,540.3097604,435.1364399,81.08110215,124.9235966,0.000526559,1,0.876394698,3.084681506,0.241532239,0.633657303,7.645181625,0,0,4.916046921,0,0.478193512,0,6.007510194,0,controller_overheat,1
4,15955.80119,597,0,0,0,106.6253151,1,111.5930261,11.58611278,27.59979491,1,1,2,30.22272943,36.93124984,1,0,0,0.938877933,110.8860276,163.0907972,40.14450964,36.27164289,24590.77935,22163.50411,578.3058972,314.5270002,68.56362075,154.9717256,0.000153296,0.974220341,0.742104336,2.104181351,0.140278665,0.149322418,10.23730847,1,0,5.007524306,0,0.045601388,0,5.501848501,1,thermal_throttling,7
2,15764.83317,578,1,0,2,103.7214408,0,97.59063354,10.55260594,0,2,1,0,24.65236023,49.28959929,0,0,1,0.787431965,214.5524025,101.7144053,39.45408468,50.14332812,39499.02288,18729.6938,510.886358,481.5434803,67.34423548,146.4206577,0.001253682,0.865384275,0.564244084,2.151413352,0.248121242,0.409963107,17.59933902,0,0,5.02638685,0,0.443008856,0,7.228849731,0,ecc_degradation,3
0,3765.653141,603,2,0,1,100.263405,0,107.0230804,12.42895458,15.48868433,1,1,0,29.22776934,30.36678743,0,0,0,1,309.3120818,84.12033505,44.46233459,31.07101821,18766.37743,24596.67938,463.0224626,368.9289784,93.35752252,116.1198971,0.002057744,0.885051756,0.592238957,2.260737116,0.307193758,0.363285376,17.49268419,0,1,5.184542789,0,0.499210643,0,5.280279616,0,nand_wearout,2
2,18820.12849,577,1,0,0,99.57072245,0,83.70990732,5.095835428,4.484743957,1,0,2,18.51541092,43.44208412,1,1,1,0.785560881,58.86125526,102.8352375,38.44743169,46.53784443,19865.84909,17005.25267,524.7228498,474.715649,95.39152604,90.44292643,0.001126365,0.874747726,0.498105302,1.883632549,0.180746518,0.554550829,22.34830917,0,0,4.925447874,0,0.029991881,0,7.088291003,0,thermal_throttling,7
1,9710.211495,623,0,2,0,98.30362048,0,105.2422729,14.06448939,20.45319347,0,0,3,35.67555925,35.95540594,1,1,1,0.900197175,217.2595169,240.4167333,31.67052641,35.9987669,17450.03492,17636.51565,360.2629007,493.3444354,76.83377825,75.15348247,0.000442163,0.893021917,0.654126043,1.039709563,0.173057345,0.291955959,18.09332021,0,0,5.062088785,0,0,0,6.340163361,0,nand_wearout,2
0,4307.496817,609,0,0,0,108.4961335,0,93.75455782,17.73698807,17.56639549,1,0,0,33.77802049,37.67158286,0,1,1,0.757359555,90.63788864,127.9790919,41.28281182,39.84638934,30578.66906,20106.81792,445.5092739,475.2206084,94.56029264,129.6337329,0.000783868,0.725432936,0.977384085,2.173859856,0.101838353,0.358565604,17.18772825,0,0,5.020338222,0,0.084061851,0,6.533261493,0,thermal_throttling,7
2,8704.988342,604,0,0,1,97.78943679,0,111.1669099,7.928795743,15.92631089,0,0,0,28.0155376,41.76265536,1,0,0,0.797308689,90.51329179,88.65544798,52.55962916,41.31734287,26053.67457,18130.08095,705.8828365,317.1258892,90.48646238,104.9090458,0.001622136,0.808745011,0.374242798,2.003558744,0.276610337,0.519583318,8.219735107,1,0,5.054130185,0,0,0,5.756803585,0,nand_wearout,2
2,3867.360478,591,1,0,0,85.66523029,0,79.09938899,17.0604598,9.622383268,1,1,0,23.5920054,39.51186479,0,0,0,0.870050268,88.19050801,147.623624,49.08368617,39.61364847,27276.77874,17514.07155,469.1989017,461.2354031,113.5565097,145.1563966,0.001385791,0.898254064,0.418652523,2.080773378,0.077807271,0.747095423,17.57823107,0,0,5.070153702,0,0.504779048,0,6.365614601,0,nand_wearout,2
2,7647.59279,632,0,1,0,125.5648202,0,94.25872982,9.16683552,15.37078017,3,0,2,35.86550043,30.87806199,0,0,0,0.797167143,245.7718173,0,38.47110024,32.06783496,22023.77152,17683.79068,587.2889108,391.1856955,69.21612108,116.1516163,0.001005252,0.786969446,0.679247913,2.551387976,0.166180861,0.43139481,5.086903907,0,0,5.002214962,0,0.445429698,0,5.982652557,0,nand_wearout,2
1,9130.435049,576,0,1,0,90.04431647,0,95.37986374,12.72812132,5.091707162,0,2,1,25.98512467,28.43104334,0,0,0,0.787674955,2.044467742,0,40.80574586,33.98678148,19803.40503,17390.30661,505.9206524,399.7479597,77.6400592,136.9728899,0.00132367,0.840917618,0.621157917,1.821491541,0.144883227,0.154736005,1,0,0,5.066339279,0,0.445039556,0,6.361001917,1,controller_overheat,1
2,15095.24919,595,0,1,0,75.87015588,0,102.4819025,17.45358162,3.866641452,0,1,2,40.43303697,39.02264262,0,0,0,0.99692311,42.75995999,106.4053144,43.71337469,38.80198151,21677.54928,26797.3142,484.2832762,447.2224579,77.93641473,118.6152176,0,1,0.753415201,2.764305452,0.164699392,0.603508367,18.88421266,1,0,4.989735659,0,0.350041745,0,5.444102117,0,controller_overheat,1
3,16876.10728,631,1,0,1,95.49311986,1,99.32255475,12.53312594,19.78328062,2,0,0,29.2573439,35.35526822,0,0,1,0.640583514,192.3183163,251.2055257,41.67347916,36.17306263,14198.95248,21852.98816,548.8601145,317.2808085,72.00950976,104.3081409,0.002653356,0.727146718,0.613422742,2.616278566,0.126798567,0.431688586,14.06453922,0,0,5.122878103,0,0.121749372,0,6.169777871,2,firmware_anomaly,5
1,18378.2558,601,2,0,0,81.61056509,0,88.7061376,22.02961377,12.91966306,3,0,0,45.2212024,30.85775462,1,0,0,0.606626319,156.4286708,111.9510884,43.08575443,33.16670478,24160.31902,18789.95469,566.4217508,276.1244817,100.5983891,121.4732038,0.001470204,0.912992976,0.622647507,2.070738059,0.190871764,0.347549757,18.06407235,0,0,5.008826352,0,0.303494359,0,4.67407748,0,nand_wearout,2
3,16717.09025,600,0,2,0,80.31051709,0,106.1088509,1.505728193,22.85856959,0,2,1,28.95321913,33.99132041,2,0,1,0.947293907,344.1862985,155.2553943,48.2252454,36.37536956,23122.50701,15024.58305,362.425339,472.6163857,79.99882332,112.3546852,0.001918568,1,0.694528883,2.746656654,0.028063164,0.638513911,13.42727269,0,0,5.0892582,1,0.395447815,0,4.8879648,0,thermal_throttling,7
1,580.1120818,589,0,0,0,98.00549662,0,109.1204033,5.155828841,32.60981898,0,1,1,28.76541233,28.84098135,0,0,0,0.823612647,220.9873083,77.00930321,38.6808121,27.56501922,22882.62459,20491.3193,556.8159277,507.8452571,41.28062049,89.27977467,0,0.666638218,0.407852943,2.770039135,0.120331708,0.827673587,12.32835988,0,0,4.901589629,0,0.463255073,0,4.694019896,0,controller_overheat,1
1,3330.614194,574,1,0,0,100.3106387,0,84.54610764,5.304397718,15.23656464,0,1,0,31.07527952,49.29655864,0,0,1,0.803653124,257.5913841,0,45.02822849,53.17799629,18570.24657,19732.54307,576.719668,349.8651555,104.8681736,72.31642313,0.000553489,0.825852083,0.716915769,2.31187409,0.178606408,0.522625747,26.9485078,0,0,5.144460004,2,0.584813787,0,6.276216778,0,interface_crc,4
1,18587.29409,587,0,1,3,84.69532149,0,109.8604113,6.605325901,8.051457566,1,2,2,41.39277673,35.19385496,0,0,0,1,27.03516849,0,41.72442332,35.63181589,19522.46571,22113.0381,495.666126,364.4073812,112.2100354,132.2087559,0.001701726,0.838214926,0.594241802,1.979168368,0.218127012,0.496308934,19.42399206,1,1,4.939325512,0,0.485433599,0,6.066555879,0,interface_crc,4
5,9203.273242,578,2,0,1,92.59687349,0,95.31114022,16.21677763,8.969959308,1,0,1,33.65840265,31.6437253,0,0,1,0.876321821,263.2117262,163.2639479,40.15873261,36.82682808,30822.73454,23583.9847,488.6510598,342.560778,67.00905717,82.11305126,0.001604075,0.689356943,0.647977736,2.448556342,0.139661359,0.762293484,27.04581531,0,0,4.867176749,0,0.518948274,0,6.591958491,0,nand_wearout,2
1,11168.46049,595,0,1,0,110.224045,0,90.41750965,12.22752477,25.41171976,0,0,0,37.5882399,42.57595819,0,0,0,0.468432882,289.7418714,190.6059844,52.13126193,41.30889767,24133.56863,33877.73954,554.5349757,297.7801745,118.2293573,110.6392423,0.001277998,0.870377613,1,2.404084893,0.335936834,0.377603606,32.05714364,0,0,4.9609901,0,0.715423819,1,6.41376438,0,firmware_anomaly,5
3,15795.46292,608,1,0,0,75.24173961,0,90.92508911,11.67619471,18.5977183,2,1,1,39.94911507,31.81060084,0,0,0,0.894674421,0,180.0462812,36.86525041,34.58027434,18780.33417,21420.36212,620.1134195,423.654395,113.8073771,127.0013509,0.00084987,0.670714932,0.011704977,3.368547644,0.216238274,0.603676463,22.86197965,0,0,5.032489604,1,0.06210288,0,6.538943623,0,controller_overheat,1
3,19742.63181,617,0,1,0,97.13625076,0,94.34175499,6.313219806,12.4225241,2,0,0,29.57273057,37.99871644,0,2,1,0.664446094,139.6624543,20.45479314,39.01562026,38.8092058,32643.22205,22254.41787,594.8275805,436.013571,82.1999311,157.6153643,0.001626353,1,0.979102183,2.770381161,0.119416599,0.202333436,18.29902985,0,0,4.966741866,0,0.227259906,0,8,0,nand_wearout,2
2,14820.27079,608,2,1,0,88.2690378,0,94.77258272,17.32901944,13.63310642,0,2,1,20.66153397,39.98996714,0,0,0,0.68587431,39.72380897,9.823361329,49.96009469,46.14450525,23821.21289,14810.84127,589.0201955,373.7064518,106.4957052,126.3308143,0.001870014,0.756789123,0.418722682,1.862169532,0.152080508,0.511045582,10.45034778,0,0,5.020377312,2,0.495224271,0,4.529819763,0,firmware_anomaly,5
2,6840.720298,594,0,0,0,98.57762739,0,87.19667093,13.43496064,10.10762764,2,1,2,29.95572447,30.96222011,2,0,0,0.859197312,76.37508217,51.77054639,34.93602057,34.79125578,24768.49938,23449.61767,381.5640762,508.239565,68.09942067,158.0287723,0.001195653,0.831691941,0.906770116,3.037940386,0.011474444,0.757576009,3.484930633,0,0,5.057349294,0,0.043654208,0,6.08542211,0,nand_wearout,2
1,4677.954634,603,0,0,0,90.39910067,0,85.45216538,4.556012609,11.78096938,0,2,1,40.3236943,42.22447934,0,1,0,0.772413438,47.5182245,125.4046321,39.35665785,44.4754879,27792.38219,21043.81911,503.2464346,488.7363729,69.38345436,63.69261265,0.001590214,0.882480726,0.392161445,2.584275608,0.139873878,0.501838852,7.211079839,0,1,4.916175618,2,0.45635437,0,5.697124693,0,firmware_anomaly,5
3,5577.218242,588,0,0,0,80.77216716,0,88.10072125,0,26.88938226,2,1,0,28.44743104,33.77569574,0,0,0,0.924353453,285.3422794,49.88458687,29.38278257,41.20311148,28740.84391,19982.15386,383.1046425,540.4779808,69.56535062,170.6786317,0.001559285,0.898434377,0.99121627,2.461655446,0.111912476,0.398050363,19.82664186,1,0,5.100723733,0,0.231896456,0,7.339884865,1,interface_crc,4
5,19347.31631,621,2,0,0,103.1147433,0,92.36968778,16.25121829,0,0,0,1,20.87075074,26.68174592,1,0,1,1,57.34464264,106.1391912,42.54009407,26.46210636,33013.23806,24823.04546,570.7979797,376.3517166,53.43033727,132.8913844,0.001655455,0.614698081,0.825968919,2.566208016,0.077438022,0.11868114,16.79023266,0,0,5.034905718,0,0.08023401,0,6.283437933,0,nand_wearout,2
1,17163.1,599,2,1,0,120.2548125,0,113.5946432,12.92614929,27.07990291,0,1,0,32.23533022,36.32630595,0,0,0,0.822013285,347.8074268,252.0426816,38.70930623,39.68172795,27959.52349,27139.68515,690.0904497,470.6156897,65.9338305,120.8632588,0.000452673,0.691688678,0.859969007,1.570029335,0.272248516,0.433934812,9.379037065,0,0,5.068612843,0,0.457214058,0,5.036255745,0,ecc_degradation,3
2,12276.09246,611,0,0,2,103.3282829,0,78.54019829,5.181358234,16.75566034,0,0,0,33.76867475,23.73165263,1,0,0,0.833502497,120.3214533,0,36.64406727,25.4481256,14591.453,24178.38254,452.8260227,490.6919508,84.00630239,150.4561225,6.14E-05,0.806581065,0.641193834,2.801117798,0.060193341,0.519997983,22.63112925,0,0,5.073159319,0,0.40693841,0,6.832538591,0,ecc_degradation,3
2,3448.651766,598,0,1,0,94.74811737,0,79.22440691,7.892243577,23.87336078,1,1,1,36.49641138,30.1405431,0,0,0,0.703627207,198.2144346,120.8082734,43.32426722,30.85936667,16653.25567,27560.07615,472.4906502,419.3784795,106.8289769,85.8173706,0.001928371,0.953383677,0.754856013,1.955233406,0.303002922,0.525473267,13.91357638,0,1,5.024295501,0,0.596710741,0,6.093787609,0,ecc_degradation,3
1,17351.55957,581,0,1,0,104.6910424,0,77.93015179,12.20259653,3.720948095,0,1,0,26.76224259,29.14953092,0,0,0,0.720045287,348.6185878,150.2425552,46.84367672,33.73492562,15803.51914,21867.62918,296.8764098,459.7122802,93.8993878,146.4714975,0.00190145,0.763210706,1,2.538976309,0.120422019,0.906064584,19.58013965,0,0,5.047262739,0,0.310924958,0,6.204866422,0,normal,0
2,13135.79411,617,2,0,1,94.58486776,1,84.82774758,8.628445286,2.88652015,1,0,0,36.77066364,39.70409987,1,0,0,0.685953627,117.2410039,386.3457039,42.75007816,41.44429631,26629.94597,20414.40303,576.8227875,332.8963715,103.1040829,122.0249475,0.000724286,0.636756724,0.860387033,2.85202949,0.28234117,0.624099198,13.12240551,0,0,5.020345598,0,0.221284961,0,5.544322866,0,nand_wearout,2
4,7400.249938,571,2,1,0,115.2371493,0,105.9428058,25.45769953,7.10794364,1,0,0,31.73781387,38.28121018,0,1,0,0.822180918,265.9296125,250.7932014,48.49149572,41.34091988,22507.14188,24649.77758,610.7275172,477.5133346,108.1833311,101.2642191,0.000463233,0.587544062,0.371947082,1.556827408,0.220115067,0.163359232,6.539749445,0,0,5.079466469,0,0.237979605,0,6.447156942,0,normal,0
1,11674.71388,614,1,1,0,96.88029564,0,101.0593174,7.499526212,12.48732343,2,1,2,38.15618194,37.79534315,0,2,0,0.706356487,93.25572186,123.340072,37.44639347,40.59511138,28865.36294,21750.17054,371.0283146,419.8175474,87.8220099,98.4014611,0.001357368,0.856816549,0.605084382,1.884033948,0.159092509,0.359039587,26.0498992,0,0,5.070692061,0,0.380717483,0,4.967814776,0,nand_wearout,2
2,15041.94967,633,1,1,0,116.8968313,0,97.16400077,13.29094031,14.76546809,2,1,0,30.95310909,41.42786696,0,0,0,0.798743489,63.61491223,52.29146954,34.59912151,42.64804939,25661.69059,26093.84717,536.5632198,417.8989412,95.15362436,117.7856555,0.001421675,0.835657077,0.861622908,1.390656512,0.061973984,0.504872151,14.79855125,0,0,4.962717084,0,0.675269836,1,5.213929174,0,nand_wearout,2
1,9326.693714,587,0,2,0,105.8847215,1,76.19563555,7.587294333,22.36648962,1,1,1,31.84788409,33.14027991,1,0,1,0.81788168,30.88710118,231.1927093,36.65524977,38.3206164,26773.98518,22611.96949,676.6662218,413.4973511,61.96424995,132.1253386,0,0.904375848,1,2.658571414,0.078494031,0.133296085,12.93776567,1,0,5.052080312,0,0.448936921,0,6.793396266,0,ecc_degradation,3
1,5782.77396,562,0,0,0,101.4947225,0,88.51457589,6.140129595,22.55714624,2,0,3,34.61370888,33.3449435,2,0,0,0.884027188,324.0375051,77.23189194,33.08523075,38.26078299,20561.22676,19159.31358,403.9069311,506.7332596,61.07178892,94.13061038,0.001401134,0.712607895,0.786218939,1.270818897,0.141887022,0.385500749,16.16955573,1,0,5.130807475,0,0.321358528,0,5.098846454,0,bad_block_spike,8
0,13133.12846,630,1,1,1,98.7832836,0,71.00923761,10.42286109,6.895699265,2,1,1,36.39578517,37.89863581,0,0,0,0.850881722,98.38066881,112.905113,37.17406049,38.96230666,32769.22223,28643.24953,660.2831656,441.4241611,81.88285756,145.8553136,0.002424431,0.81332751,0.706468281,2.812950593,0.114077167,0.431781608,23.70938559,0,0,4.932204021,0,0.367653226,0,6.550840827,0,interface_crc,4
3,13512.0615,592,0,1,0,100.0560359,0,92.29668677,9.630107735,10.55929227,1,0,0,30.70441761,33.62594828,0,0,0,0.978092011,132.8801747,96.11890873,40.97937186,28.98332463,22819.57919,26260.83511,439.2013518,530.660643,101.9073249,98.53951487,0.001031055,0.850431409,0.899992502,3.252872557,0.236892076,0.38256086,21.84394648,1,0,4.982260351,0,0.520831368,0,6.369440886,0,nand_wearout,2
3,637.9377238,592,2,0,0,80.81372472,0,101.8138561,6.865474433,11.01713213,0,0,1,19.71821794,31.82354627,1,2,0,0.609451085,136.6778818,73.62420033,40.64271317,29.66185642,26680.20143,30007.20677,369.3667358,430.2081162,96.93042888,114.8635625,3.27E-05,0.967465342,0.52184263,2.742556077,0.123774127,0.726950891,22.94408819,0,0,5.113853447,0,0.181545407,0,5.746771137,0,nand_wearout,2
5,11567.91791,585,0,0,0,95.66099001,1,102.1274529,12.62064176,6.589924556,0,0,2,36.1494482,39.46594645,1,0,2,0.760454266,236.9729118,226.9586084,44.9103352,41.695879,20884.89722,17494.20735,419.8366903,407.9542551,95.07018679,136.2714881,0.001885423,1,0.799397718,2.805619597,0.192680284,0.441189668,17.8048676,0,0,4.879876627,0,0.536490682,0,7.042946562,0,interface_crc,4
1,6944.977923,583,1,2,0,115.7173274,0,96.64367742,5.235806919,21.89570742,0,0,1,36.92302618,31.96145676,0,1,0,0.587646343,273.1803032,43.09273583,42.85762063,34.9215946,26721.87957,18970.48508,613.3229528,368.4342612,80.13087833,131.5722778,0.001641855,0.774945651,0.662575306,1.649229624,0.183333128,0.276347986,16.74234844,0,1,5.015188631,1,0.614452755,0,6.334310757,0,thermal_throttling,7
1,14860.018,596,1,1,1,89.05648298,0,97.57385454,1.447994389,11.45343431,0,1,1,31.97748767,31.18998692,0,0,0,0.748024237,178.6742967,22.06653328,48.82296357,27.9267067,29007.57024,11470.1346,541.643002,673.88802,73.73325341,92.62674929,0.001731373,0.905800133,0.759419445,1.783707107,0.187070653,0.438300472,12.9387704,1,1,5.084017965,0,0.386606605,0,6.468781262,0,nand_wearout,2
4,1779.021928,588,1,2,0,93.2234567,0,96.27486865,7.592284345,13.7760928,1,1,1,24.32941421,39.53498158,0,0,0,0.753059441,245.524496,191.1207092,31.12654873,39.967122,17464.57165,25951.4599,504.0265417,425.1637236,68.29173859,123.3381088,0.0010256,0.912149179,0.939989085,1.879318654,0.227185955,0.903234373,11.44161328,0,0,4.983485295,0,0.373716329,0,6.636765411,0,thermal_throttling,7
0,4357.465003,556,1,0,1,103.9485571,1,103.2124739,12.508559,1.268905499,1,0,1,34.85800789,37.79600285,1,1,2,1,46.88330982,61.44909703,39.81611729,41.30643749,25274.09184,18032.43865,616.1619746,493.9065572,76.10611456,135.0426727,0.001781532,0.660907953,0.714257405,3.645555482,0.042363856,0.534051458,16.24527325,0,0,5.001679586,0,0.305373384,0,5.498417255,0,nand_wearout,2
